year,CDHW29_days,CDHW30_days,country_iso,country
1981,1.240060292257659,1.2200156316253354,IRN,Iran
1981,0.0,0.0,IRQ,Iraq
1981,0.0,0.0,ISR,Israel
1981,0.1472557235069679,0.08828573862386639,ITA,Italy
1981,7.84590791748169,7.010271431333303,CIV,Ivory Coast
1981,0.0,0.0,JAM,Jamaica
1981,0.0,0.0,JPN,Japan
1981,0.0,0.0,JOR,Jordan
1981,0.5045098039215686,0.24294117647058824,KAZ,Kazakhstan
1981,3.76687156728173,2.073767476684191,KEN,Kenya
1981,0.0,0.0,KOS,Kosovo
1981,0.0,0.0,KWT,Kuwait
1981,0.0,0.0,KGZ,Kyrgyzstan
1981,6.450083677296346,5.200268317339926,LAO,Laos
1981,0.0,0.0,LBN,Lebanon
1981,0.0,0.0,LSO,Lesotho
1981,19.00000096487377,15.00000041351733,LBY,Libya
1981,0.0,0.0,LTU,Lithuania
1981,3.832829107688217,2.7157964657720504,MDG,Madagascar
1981,15.83137285881207,11.111486743229163,MWI,Malawi
1981,16.916797355155804,12.551142719657607,MYS,Malaysia
1981,30.724852347670446,30.05864452641859,MLI,Mali
1981,7.395609514758659,7.395609514758659,MRT,Mauritania
1981,7.322033199228021,5.40716244542972,MEX,Mexico
1981,0.0,0.0,MDA,Moldova
1981,0.0,0.0,MNE,Montenegro
1981,2.485481975277008,1.2245198408680393,MAR,Morocco
1981,27.15240555287724,22.446535204014552,MOZ,Mozambique
1981,30.613481337008153,25.67821750941937,MMR,Myanmar
1981,31.56030741390032,23.903049651845524,NAM,Namibia
1981,2.2172341497992307,2.0626330640176582,NPL,Nepal
1981,0.0,0.0,NLD,Netherlands
1981,0.061551612764996315,0.030775806382498157,NZL,New Zealand
1981,0.0,0.0,NIC,Nicaragua
1981,12.411428571428571,12.411428571428571,NER,Niger
1981,18.493547417919103,17.98341089008601,NGA,Nigeria
1981,0.0,0.0,PRK,North Korea
1981,0.8440455780121949,0.7082637934742819,MKD,North Macedonia
1981,26.63540413627297,24.9622487631808,PAK,Pakistan
1981,0.5811826672234235,0.5424371478065297,PAN,Panama
1981,27.146875381469727,26.209373474121094,PNG,Papua New Guinea
1981,44.434168977508634,35.29651198364387,PRY,Paraguay
1981,0.48591213732402333,0.4191016199532749,PER,Peru
1981,121.25726470925255,98.72575924413964,PHL,Philippines
1981,0.0,0.0,POL,Poland
1981,0.017255188721359557,0.017255188721359557,PRT,Portugal
1981,17.43750080093746,17.43750080093746,QAT,Qatar
1981,0.0,0.0,SRB,Republic of Serbia
1981,4.307481751824818,3.3877737226277373,COG,Republic of the Congo
1981,0.0,0.0,ROU,Romania
1981,0.8892153978916799,0.6135167173902145,RUS,Russia
1981,0.012729229066478708,0.0,RWA,Rwanda
1981,25.96825546119842,24.9140216668754,SAU,Saudi Arabia
1981,18.60533463485657,18.57817188898863,SEN,Senegal
1981,3.92722700138063,3.917189258374369,SLE,Sierra Leone
1981,0.0,0.0,SVK,Slovakia
1981,0.0,0.0,SVN,Slovenia
1981,0.12156663275686673,0.12107493651847025,SOM,Somalia
1981,0.45761217021950096,0.45761217021950096,SOL,Somaliland
1981,0.5033985773023708,0.3865329091312666,ZAF,South Africa
1981,0.46570604014694406,0.027473583459625098,KOR,South Korea
1981,41.63871943272466,40.12144320294369,SDS,South Sudan
1981,0.4041331592531906,0.23302301601857156,ESP,Spain
1981,21.71154326992073,10.813444214059391,LKA,Sri Lanka
1981,55.43669876202363,54.37109396228166,SDN,Sudan
1981,0.0,0.0,SUR,Suriname
1981,0.04400702049713044,0.042377131734777446,SYR,Syria
1981,0.0,0.0,TWN,Taiwan
1981,0.0,0.0,TJK,Tajikistan
1981,14.174409771794288,13.614695947682664,THA,Thailand
1981,0.0,0.0,TGO,Togo
1981,0.0,0.0,TTO,Trinidad and Tobago
1981,0.0,0.0,TUN,Tunisia
1981,4.392707316734478,3.247280129976532,TUR,Turkey
1981,0.0,0.0,TKM,Turkmenistan
1981,24.0880600168176,16.314495624925005,UGA,Uganda
1981,0.0,0.0,UKR,Ukraine
1981,14.112480622768107,9.394915331120218,TZA,United Republic of Tanzania
1981,4.048920390328078,2.952942237456738,USA,United States of America
1981,3.6051056795161682,2.319452361808949,URY,Uruguay
1981,0.0,0.0,UZB,Uzbekistan
1981,2.9257354392292205,2.8852252562245084,VEN,Venezuela
1981,24.310191743848815,22.36298072059486,VNM,Vietnam
1981,30.606033885938974,26.011770393666293,YEM,Yemen
1981,26.915296845862002,22.465243392707865,ZMB,Zambia
1981,3.1594544831783065,2.7070921961627117,ZWE,Zimbabwe
1981,0.0,0.0,SWZ,eSwatini
1982,9.485739807535397,9.108005373960182,AFG,Afghanistan
1982,13.521903583897252,10.510288754711832,ALB,Albania
1982,0.578313329150954,0.5662650893121824,DZA,Algeria
1982,11.890908171521035,9.28691576425193,AGO,Angola
1982,9.65010610045142,8.287728605037938,ARG,Argentina
1982,0.0,0.0,ARM,Armenia
1982,30.339440575871496,26.93957728127136,AUS,Australia
1982,0.0,0.0,AUT,Austria
1982,0.0,0.0,AZE,Azerbaijan
1982,49.88249768250042,48.77354597320096,BGD,Bangladesh
1982,0.0,0.0,BLR,Belarus
1982,0.0,0.0,BEL,Belgium
1982,12.069539130014375,3.57100862913677,BLZ,Belize
1982,29.529003721012486,24.160626695076925,BEN,Benin
1982,0.0,0.0,BTN,Bhutan
1982,0.6012307375032614,0.4987785636502967,BOL,Bolivia
1982,2.33399720311046,1.5778564076720378,BIH,Bosnia and Herzegovina
1982,68.61163501003082,65.25104670859882,BWA,Botswana
1982,16.951712658765864,12.923825224080714,BRA,Brazil
1982,0.20819331978121947,0.10409665989060973,BGR,Bulgaria
1982,40.949954962426666,37.44289024642968,BFA,Burkina Faso
1982,2.621849447804728,0.8342247793331077,BDI,Burundi
1982,17.816380846683792,16.69510574257622,KHM,Cambodia
1982,7.1055216986051954,5.898036472337816,CMR,Cameroon
1982,1.9626869482255875,0.554914015961598,CAN,Canada
1982,18.432878679109834,15.853301103732951,CAF,Central African Republic
1982,62.34004997525731,61.00609770019412,TCD,Chad
1982,0.0,0.0,CHL,Chile
1982,11.302399607375266,8.076773518340648,CHN,China
1982,24.385358063289765,19.88629492571697,COL,Colombia
1982,29.442306068567618,29.034739678641596,CRI,Costa Rica
1982,2.4665132270621997,1.8562498224078652,HRV,Croatia
1982,60.70093881218818,56.191554716912826,CUB,Cuba
1982,1.002499015306542,0.8004613891634089,CZE,Czechia
1982,13.892007400235837,11.661419610108554,COD,Democratic Republic of the Congo
1982,40.20626675731823,29.15502849853856,DOM,Dominican Republic
1982,0.0,0.0,TLS,East Timor
1982,17.591048838649957,14.784419277143014,ECU,Ecuador
1982,0.0,0.0,EGY,Egypt
1982,55.28834028576908,48.671539365170695,SLV,El Salvador
1982,0.0,0.0,GNQ,Equatorial Guinea
1982,3.1952202389691085,3.028243250282965,ERI,Eritrea
1982,6.462093409423836,4.034822703988168,ETH,Ethiopia
1982,0.7256395592961754,0.5107888133425691,FRA,France
1982,26.455443094940765,14.451366501334988,GAB,Gabon
1982,29.73882296518301,29.692996568136806,GMB,Gambia
1982,0.0,0.0,GEO,Georgia
1982,0.0776040392817267,0.04041735202345824,DEU,Germany
1982,10.898145637136304,9.271438696808113,GHA,Ghana
1982,5.595309714977399,4.348503645565772,GRC,Greece
1982,7.300251641848857,5.192769066218503,GTM,Guatemala
1982,77.54836712885738,69.03002502085072,GIN,Guinea
1982,47.740651911591236,43.97507921142004,GNB,Guinea-Bissau
1982,55.610284341024226,52.90527564877985,GUY,Guyana
1982,49.545520326403505,34.28393476961291,HTI,Haiti
1982,19.888098870368886,11.561713632580645,HND,Honduras
1982,4.515759133224743,3.3626387796663137,HUN,Hungary
1982,46.39614599385348,41.19662935285292,IND,India
1982,120.75300354624471,115.79393522701865,IDN,Indonesia
1982,4.072938157710534,4.01700368529001,IRN,Iran
1982,0.0,0.0,IRQ,Iraq
1982,0.0,0.0,ISR,Israel
1982,10.355756436124429,8.404835373288224,ITA,Italy
1982,32.72885297730064,25.018266956284403,CIV,Ivory Coast
1982,21.000000083290335,7.000000249871004,JAM,Jamaica
1982,1.0,0.125,JPN,Japan
1982,0.0,0.0,JOR,Jordan
1982,16.168235294117647,13.049489889705882,KAZ,Kazakhstan
1982,11.358683138288926,7.852653851787952,KEN,Kenya
1982,5.301729368895115,4.7204520002833155,KOS,Kosovo
1982,0.0,0.0,KWT,Kuwait
1982,13.331481059793159,9.459164365951649,KGZ,Kyrgyzstan
1982,26.99336343446195,19.436808581964467,LAO,Laos
1982,0.0,0.0,LBN,Lebanon
1982,4.816175966117553,4.013451947371863,LSO,Lesotho
1982,18.00000027567822,13.00000013783911,LBY,Libya
1982,0.0,0.0,LTU,Lithuania
1982,2.209112222175857,1.610994781023103,MDG,Madagascar
1982,9.927959166764118,7.311408732274829,MWI,Malawi
1982,54.428532304867666,40.72881059044978,MYS,Malaysia
1982,62.74807307251437,58.72778912842547,MLI,Mali
1982,30.60525175623876,30.56823234243378,MRT,Mauritania
1982,56.85713120661504,47.75840358486295,MEX,Mexico
1982,0.0,0.0,MDA,Moldova
1982,0.6504338142635048,0.6504338142635048,MNE,Montenegro
1982,0.0,0.0,MAR,Morocco
1982,14.11654687294561,11.89557813253276,MOZ,Mozambique
1982,38.906319916057235,32.02889353756543,MMR,Myanmar
1982,34.58597193914445,32.05174917840974,NAM,Namibia
1982,23.05279522365993,19.929214000863265,NPL,Nepal
1982,0.0,0.0,NLD,Netherlands
1982,0.0,0.0,NZL,New Zealand
1982,16.257005107768727,12.059506481740977,NIC,Nicaragua
1982,28.459428013392856,28.459428013392856,NER,Niger
1982,24.892952466793833,20.87139902599898,NGA,Nigeria
1982,11.62310578696138,5.4983563215475,PRK,North Korea
1982,8.402337507267454,6.537145217227165,MKD,North Macedonia
1982,23.710837300368656,22.098345583954814,PAK,Pakistan
1982,14.230643178144263,9.395244028989941,PAN,Panama
1982,72.875,70.8125,PNG,Papua New Guinea
1982,15.928888155699648,12.30435301439376,PRY,Paraguay
1982,5.124948225404259,3.6820587022972133,PER,Peru
1982,51.26761482526255,40.49835380383389,PHL,Philippines
1982,1.0426975563306584,0.5459051139572679,POL,Poland
1982,2.9093759337483154,1.419799833414272,PRT,Portugal
1982,0.0,0.0,QAT,Qatar
1982,0.2232482619718065,0.2221862078131463,SRB,Republic of Serbia
1982,0.6616788432545906,0.5806569565821739,COG,Republic of the Congo
1982,0.04707619941555832,0.03923016769484751,ROU,Romania
1982,0.3620509141659865,0.19073726574787836,RUS,Russia
1982,0.8147141541682565,0.006364614533239354,RWA,Rwanda
1982,0.0,0.0,SAU,Saudi Arabia
1982,67.54621830331563,66.16171766258151,SEN,Senegal
1982,57.478041192730565,55.90129510165442,SLE,Sierra Leone
1982,5.67670713317293,4.711123934478561,SVK,Slovakia
1982,0.0,0.0,SVN,Slovenia
1982,0.727060053460919,0.7005256350139878,SOM,Somalia
1982,0.0,0.0,SOL,Somaliland
1982,20.100133221997908,15.735034087666078,ZAF,South Africa
1982,41.62766420509126,29.509895082853024,KOR,South Korea
1982,37.836586491826985,36.19431027147666,SDS,South Sudan
1982,4.052434445176522,2.7248507881541495,ESP,Spain
1982,98.12959096656905,90.36695502165252,LKA,Sri Lanka
1982,148.1680028739544,146.80996549645326,SDN,Sudan
1982,93.63636160685016,90.90908893868948,SUR,Suriname
1982,0.0,0.0,SYR,Syria
1982,0.0,0.0,TWN,Taiwan
1982,15.97869101978691,14.894369232781584,TJK,Tajikistan
1982,11.67395344644591,10.956373288241965,THA,Thailand
1982,16.217272003259442,10.71110278343833,TGO,Togo
1982,0.0,0.0,TTO,Trinidad and Tobago
1982,0.0,0.0,TUN,Tunisia
1982,0.0,0.0,TUR,Turkey
1982,5.544605182519977,5.332684542494869,TKM,Turkmenistan
1982,25.59872438339221,21.683438266107693,UGA,Uganda
1982,0.0,0.0,UKR,Ukraine
1982,30.134430984594346,18.74820580877913,TZA,United Republic of Tanzania
1982,1.0094886655331874,0.8577416955729894,USA,United States of America
1982,3.519823238291012,2.471548626051827,URY,Uruguay
1982,31.12044665107041,27.122088573484557,UZB,Uzbekistan
1982,60.60442741621548,54.66517921624903,VEN,Venezuela
1982,32.71582312856298,29.57544087843543,VNM,Vietnam
1982,16.92520777323762,13.405948752805472,YEM,Yemen
1982,39.813536910809596,32.049540624397146,ZMB,Zambia
1982,47.86468547908123,36.9481530997998,ZWE,Zimbabwe
1982,33.96137026899652,26.031553618039442,SWZ,eSwatini
1983,9.494404060276317,9.305441360488969,AFG,Afghanistan
1983,1.2432629801799002,0.5316607015664394,ALB,Albania
1983,19.313255155012307,14.006025383825223,DZA,Algeria
1983,14.483859223300971,8.599602470749316,AGO,Angola
1983,9.403795666037823,7.453289486329309,ARG,Argentina
1983,0.0,0.0,ARM,Armenia
1983,32.14025920625427,25.958646616541355,AUS,Australia
1983,8.0,3.0,AUT,Austria
1983,2.6683168765575633,1.2655392060258959,AZE,Azerbaijan
1983,8.339375964025134,7.587692032647605,BGD,Bangladesh
1983,0.0,0.0,BLR,Belarus
1983,0.0,0.0,BEL,Belgium
1983,30.999999028578547,30.999999028578547,BLZ,Belize
1983,99.76716736362808,91.0102797706996,BEN,Benin
1983,0.0,0.0,BTN,Bhutan
1983,16.35426301459186,12.30349866117488,BOL,Bolivia
1983,0.026531255427455738,0.015160717122311956,BIH,Bosnia and Herzegovina
1983,60.8263717230248,45.49341961357873,BWA,Botswana
1983,19.43647685914511,18.24548906501132,BRA,Brazil
1983,0.7552430475890982,0.0,BGR,Bulgaria
1983,94.38072677994029,82.2691242539833,BFA,Burkina Faso
1983,1.310924723902364,0.47669989510401994,BDI,Burundi
1983,23.99123162789315,22.811996957903627,KHM,Cambodia
1983,75.6411825618436,57.932824669774654,CMR,Cameroon
1983,0.14550063207596903,0.021047396524047312,CAN,Canada
1983,89.23323649497488,80.32699210337401,CAF,Central African Republic
1983,84.1449704635435,79.8059537673175,TCD,Chad
1983,0.4243697230835035,0.3084627483007971,CHL,Chile
1983,7.882718743161344,5.228497889916741,CHN,China
1983,30.01067917996871,24.774703092809666,COL,Colombia
1983,39.35607763580416,33.8033448929064,CRI,Costa Rica
1983,6.306521360781974,3.9342252010342964,HRV,Croatia
1983,33.345096915427085,31.883411144235392,CUB,Cuba
1983,7.103517711047938,2.039600105925678,CZE,Czechia
1983,55.74381747806319,46.445602128289615,COD,Democratic Republic of the Congo
1983,2.161599056979321,0.23310810772109636,DOM,Dominican Republic
1983,0.0,0.0,TLS,East Timor
1983,15.548520106866686,14.457545366917728,ECU,Ecuador
1983,0.0,0.0,EGY,Egypt
1983,32.42123070099731,31.758822401227466,SLV,El Salvador
1983,78.00000156020333,66.99999890785767,GNQ,Equatorial Guinea
1983,31.040034855581393,26.369023238632867,ERI,Eritrea
1983,5.758833219312812,4.54558952961547,ETH,Ethiopia
1983,0.12132650404452633,0.04593805216657947,FRA,France
1983,43.899819880538885,24.06173614969502,GAB,Gabon
1983,117.93927388401342,115.81371496831527,GMB,Gambia
1983,0.0,0.0,GEO,Georgia
1983,1.7838096271131643,1.0043530501947577,DEU,Germany
1983,81.79661617505884,69.43606960963457,GHA,Ghana
1983,2.703077805674258,0.7547647231863636,GRC,Greece
1983,26.808359922695143,23.58417805539238,GTM,Guatemala
1983,104.15675823603003,88.85229227481234,GIN,Guinea
1983,99.68691149973226,87.1238298326453,GNB,Guinea-Bissau
1983,43.19079814511769,37.196210988785,GUY,Guyana
1983,6.576712304281365,0.766893519661733,HTI,Haiti
1983,33.93708064471173,23.881298725108607,HND,Honduras
1983,7.090889586026154,4.084583351025975,HUN,Hungary
1983,8.702753206154187,8.27836564708805,IND,India
1983,45.617353653527495,43.075109505317535,IDN,Indonesia
1983,11.324955390880529,10.528215204937315,IRN,Iran
1983,36.74249854042431,34.274786958608324,IRQ,Iraq
1983,0.0,0.0,ISR,Israel
1983,1.1672855822421577,0.5781519496222047,ITA,Italy
1983,120.4267843333485,100.74069735704863,CIV,Ivory Coast
1983,45.000000749613015,15.000000249871004,JAM,Jamaica
1983,0.0,0.0,JPN,Japan
1983,0.0,0.0,JOR,Jordan
1983,1.3547450405943628,0.6614901673560049,KAZ,Kazakhstan
1983,14.225344379520067,10.92667740902901,KEN,Kenya
1983,0.0,0.0,KOS,Kosovo
1983,0.0,0.0,KWT,Kuwait
1983,0.20130369040383603,0.0,KGZ,Kyrgyzstan
1983,69.73335358699296,53.44009281763326,LAO,Laos
1983,0.0,0.0,LBN,Lebanon
1983,8.026927779169377,6.421503148415134,LSO,Lesotho
1983,0.0,0.0,LBY,Libya
1983,0.0,0.0,LTU,Lithuania
1983,28.593798122415755,19.566468930418125,MDG,Madagascar
1983,40.734849898584685,33.26473185637023,MWI,Malawi
1983,98.31904740858782,65.19940942707802,MYS,Malaysia
1983,131.5316566977291,121.16987363040066,MLI,Mali
1983,99.82696492882428,98.91347747229837,MRT,Mauritania
1983,28.847272896004508,25.67021591887501,MEX,Mexico
1983,0.01735197528832125,0.0,MDA,Moldova
1983,0.0,0.0,MNE,Montenegro
1983,0.02518044892017434,0.003726518493712028,MAR,Morocco
1983,83.8786321602314,69.72001139501249,MOZ,Mozambique
1983,14.245011181375967,13.362002294179288,MMR,Myanmar
1983,52.52309929098627,33.836753326607344,NAM,Namibia
1983,6.914920193847348,6.251336415389079,NPL,Nepal
1983,0.0,0.0,NLD,Netherlands
1983,0.14105578298981872,0.0,NZL,New Zealand
1983,49.06549703384124,31.76591814268731,NIC,Nicaragua
1983,25.683429129464287,24.758856026785715,NER,Niger
1983,85.08018390033608,73.88298712278421,NGA,Nigeria
1983,0.12415921940929045,0.041386406469763486,PRK,North Korea
1983,0.9490818361053184,0.12270450535072332,MKD,North Macedonia
1983,0.3209072235610805,0.22418902698442397,PAK,Pakistan
1983,14.997086287658604,11.953464612178918,PAN,Panama
1983,48.04374694824219,46.93437576293945,PNG,Papua New Guinea
1983,8.287451950657115,6.357749098509647,PRY,Paraguay
1983,9.514537457245668,6.077776193390439,PER,Peru
1983,86.75176443091945,73.9201888502654,PHL,Philippines
1983,1.3826678636491785,0.5550882425383544,POL,Poland
1983,0.0,0.0,PRT,Portugal
1983,0.0,0.0,QAT,Qatar
1983,3.9626277669644843,1.6965475437814177,SRB,Republic of Serbia
1983,29.05383211678832,18.847993057139597,COG,Republic of the Congo
1983,1.0571937877809914,0.2670580787706515,ROU,Romania
1983,0.10170908650893322,0.04487899474969706,RUS,Russia
1983,0.03564474778000112,0.006364614533239354,RWA,Rwanda
1983,0.0,0.0,SAU,Saudi Arabia
1983,122.51041266098436,119.96916074107004,SEN,Senegal
1983,53.0133821682643,48.844412047793256,SLE,Sierra Leone
1983,7.146468136383163,2.6266534118747535,SVK,Slovakia
1983,9.107964970946878,3.809183510004415,SVN,Slovenia
1983,41.35296657765344,37.95657956086809,SOM,Somalia
1983,1.409210793464136,1.386330131240795,SOL,Somaliland
1983,31.582654166094134,20.5674267775793,ZAF,South Africa
1983,0.0,0.0,KOR,South Korea
1983,76.95177687359242,73.76943394310392,SDS,South Sudan
1983,1.6379593251303393,0.9545588730625623,ESP,Spain
1983,87.94462109321786,70.53169736804519,LKA,Sri Lanka
1983,115.26525843047388,112.59087761982958,SDN,Sudan
1983,89.09090715991569,73.7272766779276,SUR,Suriname
1983,0.0,0.0,SYR,Syria
1983,27.51633285392281,21.245170962043005,TWN,Taiwan
1983,0.2605784051857401,0.2605784051857401,TJK,Tajikistan
1983,60.88838188729087,58.06224722480784,THA,Thailand
1983,96.65788442376765,78.65266193736835,TGO,Togo
1983,0.0,0.0,TTO,Trinidad and Tobago
1983,96.00000238418576,78.99999977648258,TUN,Tunisia
1983,0.35509321927985227,0.21810105119908904,TUR,Turkey
1983,12.634983941713443,11.028048711621944,TKM,Turkmenistan
1983,26.643197572950644,16.698980031390576,UGA,Uganda
1983,0.0,0.0,UKR,Ukraine
1983,22.58923814030177,12.481095853470048,TZA,United Republic of Tanzania
1983,17.17997731740216,14.893580200161237,USA,United States of America
1983,1.7002280810284336,0.8876212401295526,URY,Uruguay
1983,1.2279865474767486,0.8428017860422544,UZB,Uzbekistan
1983,56.85518473913994,46.662393615334345,VEN,Venezuela
1983,81.27028097485568,72.76950847763057,VNM,Vietnam
1983,11.152150006723272,9.490905037176521,YEM,Yemen
1983,63.103156549418046,44.380200630184554,ZMB,Zambia
1983,65.40038344623153,47.44953842720783,ZWE,Zimbabwe
1983,16.203480731583525,6.859629336753191,SWZ,eSwatini
1984,47.878010329675334,42.892258218104736,AFG,Afghanistan
1984,1.2512942119014587,0.9235364708358819,ALB,Albania
1984,0.0,0.0,DZA,Algeria
1984,13.739796489917849,10.027070108289768,AGO,Angola
1984,0.5860062727420107,0.5758562125796785,ARG,Argentina
1984,0.031551272490749946,0.024539877210877872,ARM,Armenia
1984,0.4045113115708305,0.13185236442602422,AUS,Australia
1984,0.0,0.0,AUT,Austria
1984,2.9768976210723723,2.643151791220807,AZE,Azerbaijan
1984,0.786042759632935,0.7223095472434885,BGD,Bangladesh
1984,0.0,0.0,BLR,Belarus
1984,1.2917159041004067,0.4412721712913739,BEL,Belgium
1984,9.92752194646556,5.571008778586225,BLZ,Belize
1984,22.820022043982302,17.10223875602317,BEN,Benin
1984,0.0,0.0,BTN,Bhutan
1984,9.180822311922626,8.267483186714694,BOL,Bolivia
1984,0.0,0.0,BIH,Bosnia and Herzegovina
1984,59.01112059937761,48.32100414148895,BWA,Botswana
1984,30.74644431079406,21.47661538432669,BRA,Brazil
1984,0.5805902870812629,0.25512391841135423,BGR,Bulgaria
1984,83.35288847438991,73.12680198100163,BFA,Burkina Faso
1984,0.6411378725733963,0.07123753933599251,BDI,Burundi
1984,0.0,0.0,KHM,Cambodia
1984,24.885791516369835,19.29398750830523,CMR,Cameroon
1984,0.5986732089716542,0.2354085546805148,CAN,Canada
1984,33.88840687814071,21.95014413585786,CAF,Central African Republic
1984,115.39449897998313,108.64292012162291,TCD,Chad
1984,0.5513962496720546,0.24658346143755525,CHL,Chile
1984,1.3706612815058916,1.0664816776649817,CHN,China
1984,2.349311301794006,1.7139293377408897,COL,Colombia
1984,0.0,0.0,CRI,Costa Rica
1984,0.0,0.0,HRV,Croatia
1984,25.459790059156905,15.067430548344683,CUB,Cuba
1984,0.0,0.0,CZE,Czechia
1984,25.97493952362302,20.100494010224324,COD,Democratic Republic of the Congo
1984,17.957580794545326,8.586711908442682,DOM,Dominican Republic
1984,0.0,0.0,TLS,East Timor
1984,6.459945609927026,6.0688625203604,ECU,Ecuador
1984,0.0,0.0,EGY,Egypt
1984,0.0,0.0,SLV,El Salvador
1984,0.0,0.0,GNQ,Equatorial Guinea
1984,118.03319501603073,109.26971381483919,ERI,Eritrea
1984,51.782944031630194,33.387156413385426,ETH,Ethiopia
1984,0.04656779708490144,0.0,FRA,France
1984,6.027955308191969,0.48223644242913505,GAB,Gabon
1984,61.42939927555998,59.850224180269294,GMB,Gambia
1984,7.0029300421786935,5.968350360394148,GEO,Georgia
1984,0.0175294773318271,0.0,DEU,Germany
1984,27.888174317167046,22.801623307683794,GHA,Ghana
1984,7.377991636111031,3.8362567193819954,GRC,Greece
1984,3.8658190384906437,3.774068957687723,GTM,Guatemala
1984,92.0216065471226,72.14478862593828,GIN,Guinea
1984,78.99376409863453,65.6542087283605,GNB,Guinea-Bissau
1984,17.40053959123997,15.301757826917227,GUY,Guyana
1984,36.747312553334176,20.766037723358068,HTI,Haiti
1984,2.623332024890665,0.2962668983559406,HND,Honduras
1984,0.0,0.0,HUN,Hungary
1984,30.01813366145811,27.22946909039645,IND,India
1984,4.948659958408026,4.752382611666616,IDN,Indonesia
1984,6.32125191986378,5.843096702147237,IRN,Iran
1984,0.0,0.0,IRQ,Iraq
1984,0.0,0.0,ISR,Israel
1984,0.0,0.0,ITA,Italy
1984,10.836142559022882,8.790505731701769,CIV,Ivory Coast
1984,2.0,0.0,JAM,Jamaica
1984,10.499999366700658,5.875000270083542,JPN,Japan
1984,0.0,0.0,JOR,Jordan
1984,33.90549019607843,29.350980392156863,KAZ,Kazakhstan
1984,42.02184135664824,27.280383252765617,KEN,Kenya
1984,0.0,0.0,KOS,Kosovo
1984,0.0,0.0,KWT,Kuwait
1984,19.677241023583957,12.206864255512647,KGZ,Kyrgyzstan
1984,18.55233039306068,16.85276593404291,LAO,Laos
1984,0.0,0.0,LBN,Lebanon
1984,0.8026756527837448,0.8026756527837448,LSO,Lesotho
1984,0.0,0.0,LBY,Libya
1984,0.0,0.0,LTU,Lithuania
1984,2.4099758207794584,1.9206680916672816,MDG,Madagascar
1984,19.73107679662883,11.916184207465834,MWI,Malawi
